text,occurrence,label
"John, Lord Mount Stuart",1,Generalization
Huntsman,1,Generalization
His Majesty,1,Generalization
Allan Templeton,1,Generalization
Plato,1,Generalization
Uncle John,1,Generalization
Rev. Abbe Montminy,1,Generalization
Wilmut,1,Generalization
Empresses,1,Generalization
Paul De Sousa,1,Generalization
Io. Antonii Viperani Orationes III,1,Generalization
Yeoman,1,Generalization
Richard Hancock,1,Generalization
Joan Elizabeth Thomas,1,Generalization
Harrie Morieson,1,Generalization
minister,1,Generalization
Levison,1,Generalization
John Carse,1,Generalization
A. (Nancy) Freshwater,1,Generalization
John Baillie,1,Generalization
Hugh Blair,1,Generalization
Mrs. Loudon,1,Generalization
Lord Ullin,1,Generalization
T.B.V. Dangerfield,1,Generalization
De vere,1,Generalization
I. M. Hampden,1,Generalization
man-eating,1,Generalization
M S Bartlett,1,Generalization
ChB.,1,Generalization
heiress,1,Generalization
knight,1,Generalization
Jean Giles,1,Generalization
James Johnson,1,Generalization
placemen,1,Generalization
B.C.L.,1,Generalization
statesmen,1,Generalization
Eric Reeve,1,Generalization
Isaac Forsyth,1,Generalization
Sealwoman,1,Generalization
men,415,Gendered Role
Sir,330,Gendered Role
Mr,269,Gendered Role
Mrs,256,Gendered Role
Lady,155,Gendered Role
Lord,150,Gendered Role
son,124,Gendered Role
King,110,Gendered Role
women,101,Gendered Role
wife,100,Gendered Role
Miss,87,Gendered Role
Queen,85,Gendered Role
brother,67,Gendered Role
Women,59,Gendered Role
father,59,Gendered Role
Duke,56,Gendered Role
Earl,55,Gendered Role
daughter,51,Gendered Role
Prince,43,Gendered Role
Man,42,Gendered Role
Father,39,Gendered Role
female,37,Gendered Role
mother,36,Gendered Role
Woman,32,Gendered Role
girl,29,Gendered Role
Sons,26,Gendered Role
Men,21,Gendered Role
Son,20,Gendered Role
Messrs,18,Gendered Role
sister,18,Gendered Role
husband,17,Gendered Role
male,17,Gendered Role
Boys,13,Gendered Role
sire,13,Gendered Role
Mother,12,Gendered Role
Lad,12,Gendered Role
Ladies,12,Gendered Role
king,12,Gendered Role
Baron,12,Gendered Role
sons,11,Gendered Role
Viscount,10,Gendered Role
Mrs.,10,Gendered Role
Esq,9,Gendered Role
Mr.,9,Gendered Role
Sister,8,Gendered Role
Baronet,8,Gendered Role
Laird,8,Gendered Role
Misses,8,Gendered Role
Uncle,8,Gendered Role
knighthood,7,Gendered Role
Girls,7,Gendered Role
Marquis,7,Gendered Role
brothers,7,Gendered Role
Archbishop,7,Gendered Role
Brothers,7,Gendered Role
Wife,7,Gendered Role
Lads,6,Gendered Role
uncle,6,Gendered Role
EAUEW,6,Gendered Role
Emperor,6,Gendered Role
Kings,6,Gendered Role
Count,5,Gendered Role
Girl,5,Gendered Role
Sire,5,Gendered Role
Raja,5,Gendered Role
widow,5,Gendered Role
father's,5,Gendered Role
Esq.,5,Gendered Role
Father's,5,Gendered Role
Maid,5,Gendered Role
grandfather,5,Gendered Role
Widows,5,Gendered Role
Women's,5,Gendered Role
Bishop,5,Gendered Role
Maiden,5,Gendered Role
nephew,5,Gendered Role
Mermaid,4,Gendered Role
Boy,4,Gendered Role
Maidens,4,Gendered Role
Knighthood,4,Gendered Role
males,4,Gendered Role
Laddie,4,Gendered Role
Messrs.,4,Gendered Role
women's,4,Gendered Role
Daughter,4,Gendered Role
Lassie,4,Gendered Role
grandson,4,Gendered Role
Master,4,Gendered Role
wife's,3,Gendered Role
son-in-law,3,Gendered Role
aunt,3,Gendered Role
Duc,3,Gendered Role
wife',3,Gendered Role
Viceroy,3,Gendered Role
grand-daughter,3,Gendered Role
grandmother,3,Gendered Role
Pope,3,Gendered Role
girls,3,Gendered Role
Lords,3,Gendered Role
ladies,3,Gendered Role
Knight,3,Gendered Role
Knight Commander,3,Gendered Role
Male,3,Gendered Role
females,3,Gendered Role
Dame,3,Gendered Role
sisters,3,Gendered Role
godfather,2,Gendered Role
Maharaja,2,Gendered Role
Marquise,2,Gendered Role
uncles,2,Gendered Role
Bro.,2,Gendered Role
Lord Provost,2,Gendered Role
father-in-law,2,Gendered Role
WRNS,2,Gendered Role
Husband,2,Gendered Role
Mitherless,2,Gendered Role
Negrette,2,Gendered Role
aunts,2,Gendered Role
Founding Fathers,2,Gendered Role
sone,2,Gendered Role
knight,2,Gendered Role
Tsar,2,Gendered Role
woman,2,Gendered Role
duke,2,Gendered Role
Princes,2,Gendered Role
lady,2,Gendered Role
daughters,2,Gendered Role
Abbot,2,Gendered Role
Messers,2,Gendered Role
Madame,2,Gendered Role
Fathers,2,Gendered Role
Knight Bachelor,2,Gendered Role
Brother,2,Gendered Role
Khedive,2,Gendered Role
Wife's,2,Gendered Role
Knights,2,Gendered Role
lad,2,Gendered Role
Kaiser,2,Gendered Role
ELEA,2,Gendered Role
Seal-woman,2,Gendered Role
Headmaster,2,Gendered Role
Queene,2,Gendered Role
Prince Regent,2,Gendered Role
husband's,2,Gendered Role
Godmother,2,Gendered Role
WSPU,2,Gendered Role
matron,2,Gendered Role
Bride,2,Gendered Role
Fatherless,2,Gendered Role
knighted,2,Gendered Role
Archbishop of Canterbury,2,Gendered Role
Female,2,Gendered Role
Dairymaid,2,Gendered Role
Equestrienne,2,Gendered Role
Tsarina,2,Gendered Role
Males,2,Gendered Role
Mme,1,Gendered Role
Mens,1,Gendered Role
Maistre,1,Gendered Role
womwn,1,Gendered Role
"husband,",1,Gendered Role
Man',1,Gendered Role
Raja of Keonjhar,1,Gendered Role
Kushbegi,1,Gendered Role
Milkmen,1,Gendered Role
Man-eaters,1,Gendered Role
suffragette,1,Gendered Role
Esqre,1,Gendered Role
brother-in-law,1,Gendered Role
Widows',1,Gendered Role
Sultan,1,Gendered Role
Daddy,1,Gendered Role
Lordship,1,Gendered Role
Great Grandfather,1,Gendered Role
tribeswomen,1,Gendered Role
K.,1,Gendered Role
Grand Duchess,1,Gendered Role
sister-in-law,1,Gendered Role
mothers,1,Gendered Role
men's,1,Gendered Role
Grand Master,1,Gendered Role
Sr,1,Gendered Role
matron's,1,Gendered Role
KCMG,1,Gendered Role
managing Director,1,Gendered Role
Head Girl,1,Gendered Role
Nannie,1,Gendered Role
Geisha,1,Gendered Role
maternal,1,Gendered Role
Lord Lieutenant,1,Gendered Role
fathers,1,Gendered Role
Seal-Woman,1,Gendered Role
Archbishop of York,1,Gendered Role
Thocar [Thakur],1,Gendered Role
queen,1,Gendered Role
Heroine,1,Gendered Role
Englishmen,1,Gendered Role
husband',1,Gendered Role
Suffragette,1,Gendered Role
Maiden',1,Gendered Role
"grandmother,",1,Gendered Role
Lass,1,Gendered Role
Womens,1,Gendered Role
Fr,1,Gendered Role
Knight Commander of the Indian Empire,1,Gendered Role
Spearman's,1,Gendered Role
Master of the Household,1,Gendered Role
great-grandfather,1,Gendered Role
Suffragettes,1,Gendered Role
K.B.E.,1,Gendered Role
Czar,1,Gendered Role
Seal-Woman',1,Gendered Role
Chaplain,1,Gendered Role
knights,1,Gendered Role
postmaster,1,Gendered Role
Tribesmen,1,Gendered Role
gentlemen,1,Gendered Role
Prince's,1,Gendered Role
miss,1,Gendered Role
womens,1,Gendered Role
Madam,1,Gendered Role
heroine,1,Gendered Role
policemen,1,Gendered Role
MS,1,Gendered Role
Grandfather,1,Gendered Role
Knight First Class of the Order of the White Rose of Finland,1,Gendered Role
Earls,1,Gendered Role
mother),1,Gendered Role
suffragettes,1,Gendered Role
boys,1,Gendered Role
Harem,1,Gendered Role
"Sister,",1,Gendered Role
god,1,Gendered Role
Knight Commander of the Order of the British Empire,1,Gendered Role
Duchess,1,Gendered Role
Tribeswomen,1,Gendered Role
Lairds,1,Gendered Role
Esqr,1,Gendered Role
foster-mothers,1,Gendered Role
K.C.I.E,1,Gendered Role
Prince],1,Gendered Role
ms,1,Gendered Role
Knight of the Polar Star,1,Gendered Role
Dauphin,1,Gendered Role
kyng,1,Gendered Role
kings,1,Gendered Role
man's,1,Gendered Role
noblemen,1,Gendered Role
widows,1,Gendered Role
woman's,1,Gendered Role
Gentlemen,1,Gendered Role
Mamma,1,Gendered Role
High Priest,1,Gendered Role
Queens,1,Gendered Role
dochter,1,Gendered Role
Bros.,1,Gendered Role
lads,1,Gendered Role
baronet,1,Gendered Role
Emir,1,Gendered Role
Women',1,Gendered Role
earl,1,Gendered Role
mr,1,Gendered Role
Esquire,1,Gendered Role
Woman's,1,Gendered Role
Prince Consort,1,Gendered Role
foster-mother,1,Gendered Role
viscountcy,1,Gendered Role
day-girl,1,Gendered Role
Aunt,1,Gendered Role
Senora,1,Gendered Role
queens,1,Gendered Role
Grandfather's,1,Gendered Role
Knight First Class of the Order of the White Rose,1,Gendered Role
K.C.I.E.,1,Gendered Role
Vice Emir,1,Gendered Role
esq.,1,Gendered Role
man-of-war,1,Gendered Role
great-granddaughter,1,Gendered Role
Monsieur,1,Gendered Role
Females,1,Gendered Role
Mister,1,Gendered Role
lord,1,Gendered Role
Queen's,1,Gendered Role
esq,1,Gendered Role
Schoolmaster,1,Gendered Role
bishop,1,Gendered Role
boy,1,Gendered Role
master,1,Gendered Role
Femme,1,Gendered Role
Bros,1,Gendered Role
granddaughter,1,Gendered Role
